date	barCode	description	sellingPrice	landingPrice	quantity	partyName	withBox
06 Jul 2021	1001	BOYS SHIRT	410	299	5	MR	0
06 Jul 2021	1002	BOYS SHIRT	460	335	6	MR	0
06 Jul 2021	1003	BOYS SHIRT	425	311	3	MR	0
06 Jul 2021	1005	BOYS SHIRT	375	275	5	MR	0
06 Jul 2021	1006	BOYS SHIRT	395	293	3	MR	0
06 Jul 2021	1007	BOYS SHIRT	340	251	1	MR	0
06 Jul 2021	1009	BOYS SHIRT	375	275	2	MR	0
06 Jul 2021	1011	BOYS SHIRT	340	251	1	MR	0
06 Jul 2021	1013	BOYS SHIRT	375	275	3	MR	0
06 Jul 2021	1015	BOYS SHIRT	425	311	1	MR	0
06 Jul 2021	1018	TSHIRT	350	259	5	M	0
06 Jul 2021	1019	TSHIRT	330	245	10	M	0
06 Jul 2021	1020	TSHIRT	425	314	15	M	0
06 Jul 2021	1021	TSHIRT	350	248	21	M	0
06 Jul 2021	1024	TSHIRT	260	185	1	M	0
06 Jul 2021	1030	TOP	430	280	1	BG	0
06 Jul 2021	1031	TOP	575	371	4	BG	0
06 Jul 2021	1032	TOP	600	385	1	BG	0
06 Jul 2021	1037	MSP	390	259	2	s	0
06 Jul 2021	1039	MSP	415	276	3	S	0
06 Jul 2021	1040	MSP	430	285	2	S	0
06 Jul 2021	1049	MSP	450	300	3	S	0
06 Jul 2021	1050	MSP	485	390	2	S	0
06 Jul 2021	1051	MSP	585	390	3	SA	0
06 Jul 2021	1054	SHORT TOP	380	256	1	GC	0
06 Jul 2021	1059	MSP	490	326	1	SA	0
06 Jul 2021	1060	MSP	390	259	3	S	0
06 Jul 2021	1061	MSP	415	276	7	S	0
06 Jul 2021	1078	MSP	410	278	5	S	0
06 Jul 2021	1079	MSP	460	310	3	S	0
06 Jul 2021	1081	MSP	370	246	12	S	0
06 Jul 2021	1082	MSP	190	128	2	SA	0
06 Jul 2021	1083	MSP	185	122	1	SA	0
06 Jul 2021	1096	MSP	430	283	4	SA	0
06 Jul 2021	1100	MSP	410	271	1	S	0
06 Jul 2021	1101	MSP	380	252	5	S	0
06 Jul 2021	1107	MSP	240	157	5	SA	0
06 Jul 2021	1108	MSP	250	164	5	S	0
06 Jul 2021	1110	MSP	270	170	1	S	0
06 Jul 2021	1111	MSP	400	265	22	S	0
06 Jul 2021	1112	MSP	430	282	27	S	0
06 Jul 2021	1113	MSP	450	298	3	S	0
06 Jul 2021	1114	MSP	450	298	5	SA	0
06 Jul 2021	1118	MSP	180	122	3	SA	0
06 Jul 2021	1122	MSP	390	259	6	S	0
06 Jul 2021	1123	MSP	410	267	11	S	0
06 Jul 2021	1124	PANT	840	561	1	N	0
06 Jul 2021	1125	PANT	830	550	1	N	0
06 Jul 2021	1127	WESTERN	1430	946	1	MH	1
06 Jul 2021	1128	SHORTS	340	241	6	CH	0
06 Jul 2021	1129	SHORTS	360	255	2	BG	0
06 Jul 2021	1130	SHORTS	390	277	15	CH	0
06 Jul 2021	1131	BOYS PANT	590	390	1	N	0
06 Jul 2021	1132	BOYS PANT	460	309	1	N	0
06 Jul 2021	1134	TOP	400	267	2	BG	0
06 Jul 2021	1135	TOP	460	306	1	BG	0
06 Jul 2021	1136	TOP	470	312	1	BG	0
06 Jul 2021	1139	TOP	510	338	2	BG	0
06 Jul 2021	1143	NIGHTY	350	216	1	CH	0
06 Jul 2021	1144	NIGHTY	460	228	2	CH	0
06 Jul 2021	1145	NIGHTY	345	216	1	CH	0
06 Jul 2021	1155	NIGHTY	850	576	3	CH	0
06 Jul 2021	1156	SHRUG	400	240	6	CH	0
06 Jul 2021	1159	BOYS SHIRT	470	294	2	MR	0
06 Jul 2021	1160	BOYS SHIRT	500	312	3	MR	0
06 Jul 2021	1166	NIGHT PANT	410	252	5	CH	0
06 Jul 2021	1167	NIGHT PANT	430	264	2	CH	0
06 Jul 2021	1169	JEGGINGS PANT	350	216	3	CH	0
06 Jul 2021	1170	JEGGINGS PANT	370	228	1	CH	0
06 Jul 2021	1171	SHRUG	310	189	3	CH	0
06 Jul 2021	1180	CROP TOP	3000	1974	1	PT	0
06 Jul 2021	1200	JEGGINGS PANT	350	222	2	PR	0
06 Jul 2021	1201	JEGGINGS PANT	350	222	1	PR	0
06 Jul 2021	1202	JEGGINGS PANT	350	222	1	PR	0
06 Jul 2021	1208	GIFT BOX	250	136	3	B	0
06 Jul 2021	1211	WESTERN	960	622	1	MH	1
06 Jul 2021	1224	WESTERN	940	606	1	MH	1
06 Jul 2021	1231	WESTERN	1150	735	1	M	1
06 Jul 2021	1233	WESTERN	1450	938	2	M	1
06 Jul 2021	1236	WESTERN	1450	938	1	MH	1
06 Jul 2021	1240	WESTERN	1100	711	1	MH	1
06 Jul 2021	1247	WESTERN	930	600	1	MH	1
06 Jul 2021	1250	WESTERN	1050	660	1	MH	1
06 Jul 2021	1259	WESTERN	700	450	1	MH	1
06 Jul 2021	1260	WESTERN	750	472	1	MH	1
06 Jul 2021	1271	TOP	480	282	1	BG	0
06 Jul 2021	1276	T-SHIRT	340	204	10	CH	0
06 Jul 2021	1282	WOOLLEN	240	92	6	CH	0
06 Jul 2021	1284	LEGGINGS KIDS	110	34	2	CH	0
06 Jul 2021	1285	KIDS SET	190	100	6	CH	0
06 Jul 2021	1289	DHOTI PANT	200	120	5	CH	0
06 Jul 2021	1292	TOP	410	240	1	BG	0
06 Jul 2021	1295	WOOLLEN	330	192	6	CH	0
06 Jul 2021	1299	WOOLLEN	470	276	2	CH	0
06 Jul 2021	1314	WOOLLEN	430	252	3	CH	0
06 Jul 2021	1316	TSHIRT	280	174	8	CH	0
06 Jul 2021	1317	T-SHIRT	450	282	3	CH	0
06 Jul 2021	1318	TSHIRT	330	204	16	CH	0
06 Jul 2021	1330	WOOLLEN	1000	585	11	M	0
06 Jul 2021	1331	WOOLLEN	560	330	4	M	0
06 Jul 2021	1332	WOOLLEN	630	372	4	M	0
06 Jul 2021	1333	WOOLLEN	590	348	2	M	0
06 Jul 2021	1334	WOOLLEN	480	282	12	M	0
06 Jul 2021	1335	WOOLLEN	500	294	4	M	0
06 Jul 2021	1336	WOOLLEN	500	294	1	M	0
06 Jul 2021	1337	WOOLLEN	520	306	8	M	0
06 Jul 2021	1338	WOOLLEN	980	576	2	M	0
06 Jul 2021	1342	GIRLS WEAR	310	180	1	CH	0
06 Jul 2021	1348	KIDS WEAR	380	226	2	M	0
06 Jul 2021	1352	WESTERN	820	480	2	MH	1
06 Jul 2021	1353	WESTERN	1060	662	2	MH	1
06 Jul 2021	1354	WESTERN	1060	662	2	MH	1
06 Jul 2021	1355	WESTERN	970	570	1	MH	1
06 Jul 2021	1360	BOYS SHIRT	550	322	3	M	0
06 Jul 2021	1361	BOYS SHIRT	580	330	1	MH	0
06 Jul 2021	1362	KIDS SHIRT	430	255	5	M	0
06 Jul 2021	1365	BOYS SHIRT	430	255	2	M	0
06 Jul 2021	1366	BOYS SHIRT	430	248	7	M	0
06 Jul 2021	1367	CAP	190	112	2	BG	0
06 Jul 2021	1371	MUFFLER	200	120	1	M	0
06 Jul 2021	1372	MUFFLER	200	120	4	M	0
06 Jul 2021	1374	KIDS WEAR	440	258	1	M	0
06 Jul 2021	1381	WESTERN	1180	692	4	MH	1
06 Jul 2021	1384	JEANS COAT	650	415	1	M	0
06 Jul 2021	1385	SHORT TOP	680	400	4	M	0
06 Jul 2021	1386	SHORT TOP	450	264	3	M	0
06 Jul 2021	1388	SHORT TOP	590	348	3	M	0
06 Jul 2021	1389	SHORT-TOP	450	264	9	M	0
06 Jul 2021	1395	LADIES NIGHT PANT	270	160	1	CH	0
06 Jul 2021	1397	LEHANGA	4230	2486	3	BG	0
06 Jul 2021	1399	LEHANGA	3340	1986	1	BG	0
06 Jul 2021	1400	LEHANGA	3160	1860	2	BG	0
06 Jul 2021	1401	LEHANGA	1470	864	2	BG	0
06 Jul 2021	1402	LEHANGA	5100	2996	2	BG	0
06 Jul 2021	1404	MIDDY	670	394	16	B	0
06 Jul 2021	1406	MIDDY	920	540	16	B	0
06 Jul 2021	1407	MIDDY	1490	878	1	BG	0
06 Jul 2021	1409	CHUDI	1490	878	2	BG	0
06 Jul 2021	1411	CHUDI	1300	772	2	BG	0
06 Jul 2021	1412	CHUDI	990	582	1	BG	0
06 Jul 2021	1413	CHUDI	1430	835	1	B	0
06 Jul 2021	1417	CHUDI	1400	822	1	BG	0
06 Jul 2021	1419	PATIALA	1240	732	4	BG	0
06 Jul 2021	1420	CHUDI	1740	1020	2	BG	0
06 Jul 2021	1421	CHUDI	1550	912	3	B	0
06 Jul 2021	1423	CHUDI	1310	772	1	BG	0
06 Jul 2021	1424	CHUDI	1130	664	1	BG	0
06 Jul 2021	1425	CHUDI	1070	630	4	BG	0
06 Jul 2021	1426	CHUDI	1020	598	1	BG	0
06 Jul 2021	1427	PATIALA	960	591	3	CH	0
06 Jul 2021	1428	PATIALA	960	561	4	BG	0
06 Jul 2021	1429	MIDDY	860	505	3	B	0
06 Jul 2021	1430	PATIALA	775	456	3	B	0
06 Jul 2021	1431	PATIALA	960	561	3	B	0
06 Jul 2021	1432	CHUDI	970	570	2	BG	0
06 Jul 2021	1434	PATIALA	1580	930	2	B	0
06 Jul 2021	1436	FROCK	550	322	3	BG	0
06 Jul 2021	1437	FROCK	400	232	2	BG	0
06 Jul 2021	1444	PATIALA	2010	1182	1	BG	0
06 Jul 2021	1445	SAREE	1300	810	1	AC	1
06 Jul 2021	1449	SAREE	1180	738	2	AC	1
06 Jul 2021	1450	SAREE	1600	996	1	AC	1
06 Jul 2021	1452	SAREE	1250	780	1	AC	1
06 Jul 2021	1453	SAREE	1550	954	1	AC	1
06 Jul 2021	1457	SAREE	1700	1074	3	AC	0
06 Jul 2021	1458	SAREE	1050	660	4	AC	0
06 Jul 2021	1460	SAREE	1000	630	3	AC	0
06 Jul 2021	1463	SAREE	1540	960	1	AC	1
06 Jul 2021	1464	SAREE	1440	900	3	AC	1
06 Jul 2021	1476	SAREE	1200	750	1	AC	1
06 Jul 2021	1481	SAREE	1000	630	5	AC	0
06 Jul 2021	1482	VEIL	360	216	1	CH	0
06 Jul 2021	1483	VEIL	300	180	7	CH	0
06 Jul 2021	1485	VEIL	500	300	1	CH	0
06 Jul 2021	1491	JEGGINGS PANT	300	174	4	CH	0
06 Jul 2021	1515	NIGHT PANT	250	146	2	CH	0
06 Jul 2021	1520	SHORTS	180	90	4	CH	0
06 Jul 2021	1523	WESTERN	630	372	3	MH	1
06 Jul 2021	1524	WESTERN	1260	742	3	MH	1
06 Jul 2021	1525	WESTERN	1450	855	3	MH	1
06 Jul 2021	1526	WESTERN	1500	892	1	M	1
06 Jul 2021	1527	WESTERN	1430	838	1	MH	1
06 Jul 2021	1528	WESTERN	1770	1042	3	M	1
06 Jul 2021	1529	WESTERN	1500	892	5	MH	1
06 Jul 2021	1530	WESTERN	1770	1042	2	M	1
06 Jul 2021	1531	WESTERN	930	546	2	M	1
06 Jul 2021	1532	WESTERN	890	545	2	MH	1
06 Jul 2021	1533	WESTERN	760	450	1	M	1
06 Jul 2021	1534	WESTERN	920	540	4	MH	1
06 Jul 2021	1535	SHORTS	410	240	15	CH	0
06 Jul 2021	1541	CHUDI	2680	1273	2	BG	0
06 Jul 2021	1556	SAREE	640	396	2	AC	1
06 Jul 2021	1557	SAREE	1730	1076	3	AC	1
06 Jul 2021	1560	SAREE	760	471	2	AC	1
06 Jul 2021	1561	SAREE	1000	624	2	AC	1
06 Jul 2021	1563	SAREE	700	441	2	AC	0
06 Jul 2021	1564	SAREE	1020	636	2	AC	1
06 Jul 2021	1565	DRESS PIECE	480	302	29	A	0
06 Jul 2021	1566	PATIALA PANT	250	130	7	BG	0
06 Jul 2021	1570	NIGHTY	265	157	1	BG	0
06 Jul 2021	1572	LADIES JEANS	580	358	1	BG	0
06 Jul 2021	1573	JEGGINGS PANT	425	240	1	BG	0
06 Jul 2021	1574	NIGHTY	380	223	2	BG	0
06 Jul 2021	1575	JEGGINES PANT	425	240	1	BG	0
06 Jul 2021	1577	NIGHTY	435	254	1	BG	0
06 Jul 2021	1582	PATIALA PANT	250	130	7	BG	0
06 Jul 2021	1583	SAREE	1050	660	2	AC	1
06 Jul 2021	1585	PATIALA	250	144	6	AM	0
06 Jul 2021	1589	VEIL	500	300	4	CH	0
06 Jul 2021	1593	KIDS WEAR	140	81	2	N	0
06 Jul 2021	1594	KIDS WEAR	170	99	5	N	0
06 Jul 2021	1595	KIDS WEAR	170	96	1	N	0
06 Jul 2021	1596	KIDS WEAR	200	114	4	N	0
06 Jul 2021	1599	PANT	1080	634	3	N	0
06 Jul 2021	1600	PANT	860	504	1	N	0
06 Jul 2021	1604	SAREE	1350	858	1	AC	1
06 Jul 2021	1605	SAREE	1550	969	3	AC	1
06 Jul 2021	1606	SAREE	1460	912	1	AC	1
06 Jul 2021	1607	SAREE	1350	843	3	AC	1
06 Jul 2021	1608	SAREE	1200	750	1	AC	1
06 Jul 2021	1613	TOP	580	342	1	BG	0
06 Jul 2021	1614	TOP	590	348	2	BG	0
06 Jul 2021	1616	TOP	450	264	2	BG	0
06 Jul 2021	1619	KIDS WEAR	970	590	1	M	1
06 Jul 2021	1621	KIDS WEAR	840	520	2	M	1
06 Jul 2021	1622	KIDS WEAR	590	346	1	MH	1
06 Jul 2021	1624	KIDS WEAR	435	255	2	M	0
06 Jul 2021	1625	KIDS WEAR	550	322	4	M	1
06 Jul 2021	1630	VEIL	280	132	5	CH	0
06 Jul 2021	1631	CAP	115	54	1	CH	0
06 Jul 2021	1638	SAREE	680	428	6	AC	0
06 Jul 2021	1640	SAREE	1000	642	1	AC	0
06 Jul 2021	1643	SAREE	600	378	6	AC	1
06 Jul 2021	1644	SAREE	830	516	6	AC	1
06 Jul 2021	1645	PRANJUL	880	528	12	PR	0
06 Jul 2021	1646	SRI GANESH	895	538	1	PR	0
06 Jul 2021	1647	JEANS COAT	765	450	1	VB	0
06 Jul 2021	1648	SHORT TOP	410	240	4	VB	0
06 Jul 2021	1649	JEANS COAT	615	362	2	VB	0
06 Jul 2021	1650	SHORT TOP	505	297	1	VL	0
06 Jul 2021	1652	WESTERN	1030	607	1	MH	1
06 Jul 2021	1654	SHORT TOP	460	271	1	MH	1
06 Jul 2021	1655	WESTERN	1500	886	7	MH	1
06 Jul 2021	1656	WESTERN	1099	646	5	MH	1
06 Jul 2021	1658	SHORT TOP	460	270	1	CH	0
06 Jul 2021	1660	KIDS WEAR	400	236	5	MH	0
06 Jul 2021	1662	KIDS WEAR	455	268	3	MH	0
06 Jul 2021	1663	KIDS WEAR	600	355	3	MH	1
06 Jul 2021	1664	KIDS WEAR	560	330	1	MH	1
06 Jul 2021	1666	KIDS WEAR	530	308	3	MH	1
06 Jul 2021	1667	KIDS WEAR	470	278	1	MH	1
06 Jul 2021	1672	KIDS WEAR	600	352	1	MH	1
06 Jul 2021	1673	WESTERN	1470	864	5	MH	1
06 Jul 2021	1674	WESTERN	1240	729	4	MH	1
06 Jul 2021	1676	WESTERN	1750	1020	2	MH	1
06 Jul 2021	1677	WESTERN	1770	1041	4	MH	1
06 Jul 2021	1678	WESTERN	1750	1027	3	MH	1
06 Jul 2021	1679	WESTERN	1180	693	3	MH	1
06 Jul 2021	1680	WESTERN	1270	745	6	MH	1
06 Jul 2021	1683	WESTERN	1240	728	1	MH	1
06 Jul 2021	1684	WESTERN	1600	938	3	MH	1
06 Jul 2021	1685	WESTERN	1500	878	2	MH	1
06 Jul 2021	1687	WESTERN	1270	747	4	MH	1
06 Jul 2021	1688	WESTERN	1220	716	3	MH	1
06 Jul 2021	1689	WESTERN	1490	878	2	MH	1
06 Jul 2021	1690	WESTERN	1380	818	2	MH	1
06 Jul 2021	1691	WESTERN	1430	844	2	MH	1
06 Jul 2021	1692	WESTERN	800	472	1	MH	1
06 Jul 2021	1693	WESTERN	880	518	1	MH	1
06 Jul 2021	1695	WESTERN	890	525	1	MH	1
06 Jul 2021	1697	WESTERN	1260	742	1	MH	1
06 Jul 2021	1700	WESTERN	1120	660	1	MH	1
06 Jul 2021	1701	WESTERN	1030	608	4	MH	1
06 Jul 2021	1702	WESTERN	1080	636	2	MH	1
06 Jul 2021	1704	TSHIRT	360	214	16	MH	0
06 Jul 2021	1705	TSHIRT	530	312	12	MH	0
06 Jul 2021	1706	KIDS WEAR	970	572	1	MH	0
06 Jul 2021	1707	KIDS WEAR	720	428	2	MH	0
06 Jul 2021	1710	KIDS WEAR	840	496	2	MH	0
06 Jul 2021	1725	KIDS WEAR	870	511	2	MH	0
06 Jul 2021	1726	KIDS WEAR	950	561	2	MH	0
06 Jul 2021	1727	KIDS WEAR	900	543	2	MH	0
06 Jul 2021	1728	KIDS WEAR	880	516	3	MH	0
06 Jul 2021	1729	KIDS WEAR	970	573	1	MH	0
06 Jul 2021	1731	KIDS SHIRT	660	390	3	M	1
06 Jul 2021	1732	KIDS SHIRT	810	480	11	MH	1
06 Jul 2021	1733	KIDS SHIRT	830	486	2	MH	1
06 Jul 2021	1734	KIDS SHIRT	790	468	5	MH	1
06 Jul 2021	1735	KIDS WEAR	1095	809	3	M	1
06 Jul 2021	1737	KIDS WEAR	1040	765	1	M	1
06 Jul 2021	1738	KIDS WEAR	1125	876	2	M	1
06 Jul 2021	1739	KIDS WEAR	1025	760	2	M	1
06 Jul 2021	1740	KIDS WEAR	1150	857	5	M	1
06 Jul 2021	1741	KIDS WEAR	1175	873	2	M	1
06 Jul 2021	1742	KIDS WEAR	1199	884	1	M	1
06 Jul 2021	1743	KIDS WEAR	1225	907	2	M	1
06 Jul 2021	1746	KIDS WEAR	950	701	1	MH	1
06 Jul 2021	1747	KIDS WEAR	1050	770	2	MH	1
06 Jul 2021	1748	KIDS WEAR	1125	705	1	M	1
06 Jul 2021	1755	KIDS WEAR	1050	777	3	MH	1
06 Jul 2021	1756	KIDS WEAR	985	729	1	MH	1
06 Jul 2021	1758	KIDS WEAR	895	663	1	MH	1
06 Jul 2021	1761	KIDS WEAR	885	553	1	MH	1
06 Jul 2021	1762	KIDS WEAR	750	561	1	MH	1
06 Jul 2021	1763	KIDS WEAR	995	736	2	MH	1
06 Jul 2021	1765	KIDS WEAR	975	611	2	MH	1
06 Jul 2021	1766	KIDS WEAR	725	539	2	MH	1
06 Jul 2021	1767	KIDS WEAR	925	688	1	M	1
06 Jul 2021	1769	KIDS WEAR	1135	710	1	MH	1
06 Jul 2021	1770	KIDS WEAR	895	663	1	M	1
06 Jul 2021	1771	KIDS WEAR	1285	802	3	MH	1
06 Jul 2021	1772	KIDS WEAR	935	869	1	M	1
06 Jul 2021	1773	BOYS PANT	440	261	6	N	0
06 Jul 2021	1774	BOYS PANT	440	261	2	CH	0
06 Jul 2021	1775	BOYS PANT	580	345	7	N	0
06 Jul 2021	1777	PANT	880	518	1	N	0
06 Jul 2021	1778	PANT	880	518	1	N	0
06 Jul 2021	1779	PANT	900	534	2	N	0
06 Jul 2021	1781	PANT	880	520	1	N	0
06 Jul 2021	1782	PANT	860	506	2	N	0
06 Jul 2021	1783	BOYS PANT	830	489	6	N	0
06 Jul 2021	1784	PANT	820	483	1	N	0
06 Jul 2021	1785	PANT	960	564	3	N	0
06 Jul 2021	1786	LADIES JEANS	590	346	1	N	0
06 Jul 2021	1787	BOYS PANT	630	374	2	N	0
06 Jul 2021	1788	BOYS PANT	750	444	1	N	0
06 Jul 2021	1789	BOYS PANT	750	442	2	N	0
06 Jul 2021	1790	PANT	765	450	1	N	0
06 Jul 2021	1791	PANT	750	442	1	N	0
06 Jul 2021	1793	BOYS PANT	820	483	3	N	0
06 Jul 2021	1794	BOYS PANT	750	442	4	N	0
06 Jul 2021	1795	FROCK	910	540	1	BG	0
06 Jul 2021	1796	FROCK	450	231	1	BG	0
06 Jul 2021	1798	FROCK	565	331	1	BG	0
06 Jul 2021	1799	FROCK	775	456	2	BG	0
06 Jul 2021	1801	TOP	650	381	1	BG	0
06 Jul 2021	1803	TOP	475	280	4	BG	0
06 Jul 2021	1805	TOP	475	280	2	BG	0
06 Jul 2021	1806	TOP	475	280	3	BG	0
06 Jul 2021	1807	TOP	495	294	1	BG	0
06 Jul 2021	1815	BOYS SHIRT	495	290	4	MR	0
06 Jul 2021	1816	BOYS SHIRT	555	327	4	MR	0
06 Jul 2021	1817	BOYS SHIRT	450	265	12	MR	0
06 Jul 2021	1818	BOYS SHIRT	525	308	15	MR	0
06 Jul 2021	1821	KIDS WEAR	1095	809	1	M	1
06 Jul 2021	1824	SHRUG	510	300	3	CH	0
06 Jul 2021	1827	CROP TOP	1910	1125	2	BG	0
06 Jul 2021	1828	CHUDI	1450	858	2	BG	0
06 Jul 2021	1829	CROP TOP	1700	1003	3	BG	0
06 Jul 2021	1830	CHUDI	1530	901	1	BG	0
06 Jul 2021	1831	CHUDI	1560	918	3	BG	0
06 Jul 2021	1833	CHUDI	1370	808	1	BG	0
06 Jul 2021	1835	PATIALA	2720	1600	1	BG	0
06 Jul 2021	1836	CROP TOP	1980	1165	1	BG	0
06 Jul 2021	1837	PATIALA	2130	1256	2	BG	0
06 Jul 2021	1838	TOP	650	382	6	BG	0
06 Jul 2021	1839	GIRLS SHORTS	480	285	27	BG	0
06 Jul 2021	1840	CHUDI	1600	942	1	BG	0
06 Jul 2021	1841	CHUDI	1400	828	2	BG	0
06 Jul 2021	1842	CROP TOP	1920	1134	1	BG	0
06 Jul 2021	1845	TOP	700	414	1	BG	0
06 Jul 2021	1846	TOP	830	489	1	BG	0
06 Jul 2021	1847	TOP	480	280	2	BG	0
06 Jul 2021	1848	NIGHTY	370	216	3	BG	0
06 Jul 2021	1849	NIGHTY	440	259	6	BG	0
06 Jul 2021	1852	SHORTS	570	338	4	CH	0
06 Jul 2021	1853	KIDS WEAR	410	240	2	M	0
06 Jul 2021	1854	KIDS WEAR	360	212	1	M	0
06 Jul 2021	1856	KIDS WEAR	330	195	1	M	0
06 Jul 2021	1861	TSHIRT	350	206	1	M	0
06 Jul 2021	1863	T-SHIRT	460	273	2	M	0
06 Jul 2021	1864	TSHIRT	450	267	5	M	0
06 Jul 2021	1865	T-SHIRT	320	190	2	M	0
06 Jul 2021	1866	BOY SHORTS	530	314	4	M	0
06 Jul 2021	1867	BOY SHORTS	530	314	4	M	0
06 Jul 2021	1868	BOY SHORTS	550	322	4	M	0
06 Jul 2021	1869	BOY SHORTS	550	322	4	M	0
06 Jul 2021	1870	BOY SHORTS	580	340	8	M	0
06 Jul 2021	1871	BOY SHORTS	590	344	1	M	0
06 Jul 2021	1872	BOY SHORTS	612	360	3	M	0
06 Jul 2021	1873	BOY SHORTS	690	408	2	M	0
06 Jul 2021	1875	BOYS PANT	860	508	2	N	0
06 Jul 2021	1877	SWAL	120	60	6	CH	0
06 Jul 2021	1879	SWAL	180	90	5	CH	0
06 Jul 2021	1881	SAREE	1640	963	2	AC	1
06 Jul 2021	1882	SAREE	1770	1044	1	AC	1
06 Jul 2021	1883	SAREE	1180	692	4	AC	1
06 Jul 2021	1884	SAREE	1220	723	5	AC	0
06 Jul 2021	1885	SAREE	1100	648	3	AC	0
06 Jul 2021	1886	SAREE	1070	630	4	AC	0
06 Jul 2021	1887	SAREE	1120	661	1	AC	0
06 Jul 2021	1888	SAREE	1810	1068	1	AC	1
06 Jul 2021	1889	SAREE	1010	597	5	AC	0
06 Jul 2021	1892	SAREE	1010	597	2	AC	0
06 Jul 2021	1893	SAREE	980	579	2	AC	0
06 Jul 2021	1898	FROCK	395	234	2	HC	0
06 Jul 2021	1899	FROCK	595	348	6	HC	0
06 Jul 2021	1900	FROCK	535	315	2	HC	0
06 Jul 2021	1901	FROCK	575	338	1	HC	0
06 Jul 2021	1902	FROCK	545	319	2	HC	0
06 Jul 2021	1903	FROCK	555	325	1	HC	0
06 Jul 2021	1904	FROCK	485	284	2	BG	0
06 Jul 2021	1905	FROCK	360	211	1	HC	0
06 Jul 2021	1906	FROCK	580	340	1	HC	0
06 Jul 2021	1907	FROCK	545	319	2	HC	0
06 Jul 2021	1908	FROCK	555	322	2	HC	0
06 Jul 2021	1909	FROCK	485	285	5	HC	0
06 Jul 2021	1910	FROCK	590	348	3	HC	0
06 Jul 2021	1913	SAREE	685	403	1	AC	0
06 Jul 2021	1914	SAREE	195	114	7	AC	0
06 Jul 2021	1916	SAREE	625	366	1	AC	0
06 Jul 2021	1925	WOOLLEN	450	246	2	SH	0
06 Jul 2021	1926	WOOLLEN	480	283	1	SH	0
06 Jul 2021	1927	WOOLLEN	520	302	3	SH	0
06 Jul 2021	1928	WOOLLEN	470	277	2	SH	0
06 Jul 2021	1929	WOOLLEN	540	314	1	SH	0
06 Jul 2021	1930	WOOLLEN	540	314	1	SH	0
06 Jul 2021	1935	WOOLLEN	300	176	3	SH	0
06 Jul 2021	1937	WOOLLEN	340	201	3	SH	0
06 Jul 2021	1938	WOOLLEN	390	226	2	SH	0
06 Jul 2021	1940	WOOLLEN	430	252	1	SH	0
06 Jul 2021	1941	WOOLLEN	395	228	1	SH	0
06 Jul 2021	1942	WOOLLEN	450	264	2	SH	0
06 Jul 2021	1945	NIGHT PANT	390	226	1	SE	0
06 Jul 2021	1946	NIGHT PANT	400	234	2	SE	0
06 Jul 2021	1947	NIGHT PANT	540	314	5	SE	0
06 Jul 2021	1948	NIGHT PANT	430	252	2	SE	0
06 Jul 2021	1950	TSHIRT	390	226	20	SE	0
06 Jul 2021	1951	TSHIRT	500	295	17	SE	0
06 Jul 2021	1952	TSHIRT	530	308	12	SE	0
06 Jul 2021	1954	TSHIRT	560	327	11	SE	0
06 Jul 2021	1955	TSHIRT	470	276	1	SE	0
06 Jul 2021	1956	T-SHIRT	260	150	8	SE	0
06 Jul 2021	1957	SHORTS	520	302	14	SE	0
06 Jul 2021	1958	SHORTS	450	264	17	SE	0
06 Jul 2021	1959	JEANS SHORTS	400	232	8	SE	0
06 Jul 2021	1960	JEANS SHORTS	410	240	6	SE	0
06 Jul 2021	1961	WOOLLEN	600	352	1	SH	0
06 Jul 2021	1962	NIGHTY	390	228	6	MSH	0
06 Jul 2021	1965	NIGHTY	510	300	3	MSH	0
06 Jul 2021	1966	NIGHTY	490	288	11	MSH	0
06 Jul 2021	1968	GKC	1290	756	8	MF	1
06 Jul 2021	1969	GKC	1350	792	9	MF	1
06 Jul 2021	1970	GKC	1300	768	4	MF	1
06 Jul 2021	1971	KIDS WEAR	1330	708	2	MF	1
06 Jul 2021	1972	R.MOMS	1630	957	6	MF	1
06 Jul 2021	1973	R.MOMS	1750	1044	2	MF	1
06 Jul 2021	1974	R.MOMS	1200	705	6	MF	1
06 Jul 2021	1975	R.MOMS	1300	780	3	MF	1
06 Jul 2021	1976	R.MOMS	1500	882	3	MF	1
06 Jul 2021	1977	KIDS WEAR	800	478	1	MF	1
06 Jul 2021	1978	KIDS WEAR	470	276	3	MF	1
06 Jul 2021	1979	KIDS WEAR	510	302	7	MF	1
06 Jul 2021	1980	KIDS WEAR	550	320	2	MF	1
06 Jul 2021	1983	SAREE	1080	636	2	AC	1
06 Jul 2021	1984	SAREE	1350	793	3	AC	1
06 Jul 2021	1985	SAREE	1150	667	2	AC	1
06 Jul 2021	1986	SAREE	2000	1196	3	AC	0
06 Jul 2021	1987	SAREE	900	535	1	AC	0
06 Jul 2021	1989	SAREE	1170	692	3	AC	0
06 Jul 2021	1996	DRESS PIECE	530	314	9	A	0
06 Jul 2021	1999	PLAZZO PANT	280	168	1	CH	0
06 Jul 2021	2000	SHORT TOP	520	309	8	CH	0
06 Jul 2021	2001	TOP	530	312	4	BG	0
06 Jul 2021	2003	TOP	800	468	4	BG	0
06 Jul 2021	2004	DRESS PC	1925	1128	1	PF	0
06 Jul 2021	2005	DRESS PC	1220	718	5	PF	0
